"Trial","DAP","Plot","Row","Range","Gen","Yield","VineMaturity","Red","Green","Blue","NGRDI","BGI","GLI","PH","Volume","Canopy","GLI_2"
"HARS_2020",76,172,4,13,"W17064-22",515.4237,3,37.7232284545898,68.0002822875977,30.3765716552734,0.330269485712051,0.407160103321075,0.380493760108948,0.578301072120667,2.2994692325592,100,0.380493760108948
"HARS_2020",92,172,4,13,"W17064-22",515.4237,3,45.4365882873535,67.5003051757812,30.1781749725342,0.208084926009178,0.431229889392853,0.29722934961319,0.295426458120346,1.14497327804565,97.471,0.291957288980484
"HARS_2020",100,172,4,13,"W17064-22",515.4237,3,59.8715782165527,72.434700012207,37.3488731384277,0.116655103862286,0.460646748542786,0.234893441200256,0.175554201006889,0.455234289169312,65.227,0.173706486821175
"HARS_2020",108,172,4,13,"W17064-22",515.4237,3,57.9634819030762,65.2543792724609,36.7772178649902,0.0719507113099098,0.513792514801025,0.187115222215652,0.695253789424896,1.06541585922241,38.563,0.100473679602146
"HARS_2020",29,173,5,13,"W17063-8",560.93785,4,,,,,,,,0,0,-0.00261287041939795
"HARS_2020",36,173,5,13,"W17063-8",560.93785,4,52.4449653625488,61.2563743591309,35.2624168395996,0.0882934182882309,0.542979717254639,0.185542836785316,0.0331054292619228,0.0142859807237983,10.855,0.020975548774004
"HARS_2020",42,173,5,13,"W17063-8",560.93785,4,60.0229797363281,91.0204772949219,51.4053764343262,0.222318828105927,0.532786905765533,0.265098333358765,0.125622570514679,0.209355145692825,41.886,0.11660211533308
"HARS_2020",56,173,5,13,"W17063-8",560.93785,4,31.2670307159424,47.7990264892578,23.7561531066895,0.228863701224327,0.478904962539673,0.28933173418045,-0.0576976947486401,-0.220831304788589,96.29,0.280854821205139
"HARS_2020",76,173,5,13,"W17063-8",560.93785,4,40.8532257080078,73.1379547119141,33.4559555053711,0.329059273004532,0.416171252727509,0.375895738601685,0.501694440841675,1.99486494064331,100,0.375895738601685
"HARS_2020",92,173,5,13,"W17063-8",560.93785,4,39.5449333190918,70.6668319702148,30.7266082763672,0.296366155147552,0.418722122907639,0.352607816457748,0.363789498806,1.44651830196381,100,0.352607816457748
"HARS_2020",100,173,5,13,"W17063-8",560.93785,4,55.5306816101074,78.2061996459961,38.142692565918,0.208342790603638,0.434470534324646,0.300909250974655,0.237787067890167,0.940180838108063,99.437,0.299738109111786
"HARS_2020",108,173,5,13,"W17063-8",560.93785,4,56.0952453613281,69.6134185791016,36.6943397521973,0.129974022507668,0.482448548078537,0.233846962451935,0.736282765865326,2.72503566741943,93.104,0.22384175658226
"HARS_2020",29,174,6,13,"W17047-16",503.8561,5,,,,,,,,0,0,-0.00373733439482749
"HARS_2020",36,174,6,13,"W17047-16",503.8561,5,51.1343269348145,54.1641807556152,30.8358211517334,0.0286131966859102,0.556606471538544,0.143069237470627,0.0195426363497972,0.000379211676772684,0.488,-0.00787241943180561
"HARS_2020",42,174,6,13,"W17047-16",503.8561,5,72.7947311401367,96.7946701049805,54.8231544494629,0.153493836522102,0.544395267963409,0.221923619508743,0.039593655616045,0.0302330479025841,19.223,0.0485177338123322
"HARS_2020",56,174,6,13,"W17047-16",503.8561,5,31.8512382507324,45.1378974914551,22.9437198638916,0.194224551320076,0.489807784557343,0.26545974612236,0.0057836826890707,0.0158285722136497,68.869,0.194089353084564
"HARS_2020",76,174,6,13,"W17047-16",503.8561,5,37.8037414550781,64.0240631103516,29.9175262451172,0.296535044908524,0.43028911948204,0.350744694471359,0.459908872842789,1.80908226966858,98.927,0.347836703062057
"HARS_2020",92,174,6,13,"W17047-16",503.8561,5,37.1925582885742,61.6705436706543,28.7490501403809,0.261649489402771,0.452839910984039,0.31771793961525,0.323217302560806,1.22948288917542,95.687,0.307070642709732
"HARS_2020",100,174,6,13,"W17047-16",503.8561,5,49.6047058105469,70.5407104492188,36.005744934082,0.21796852350235,0.460123687982559,0.295067429542542,0.212810754776001,0.777884066104889,91.927,0.276373416185379
"HARS_2020",108,174,6,13,"W17047-16",503.8561,5,46.8423233032227,62.8577842712402,33.0832176208496,0.177774459123611,0.485919654369354,0.260781228542328,0.705584228038788,2.61220836639404,93.131,0.246647596359253
"HARS_2020",29,175,7,13,"W17053-14",370.85895,4,,,,,,,,0,0,-0.00204593385569751
"HARS_2020",36,175,7,13,"W17053-14",370.85895,4,51.5733337402344,57.2366676330566,31.3933334350586,0.0575949214398861,0.524569869041443,0.172633111476898,0.023064473643899,0.00200395542196929,2.185,-0.00128166750073433
"HARS_2020",42,175,7,13,"W17053-14",370.85895,4,79.115966796875,105.413696289062,59.6724319458008,0.153635889291763,0.544863343238831,0.221949324011803,0.0558344200253487,0.0528551489114761,23.806,0.0602268688380718
"HARS_2020",56,175,7,13,"W17053-14",370.85895,4,38.9229469299316,51.8757286071777,26.2044239044189,0.164585322141647,0.488797038793564,0.2486272752285,0.0364277809858322,0.0787430107593536,54.327,0.14711357653141
"HARS_2020",76,175,7,13,"W17053-14",370.85895,4,36.4930610656738,62.2985038757324,30.3783378601074,0.314878523349762,0.433595031499863,0.361134737730026,0.570186018943787,2.26557946205139,99.94,0.360951691865921
"HARS_2020",92,175,7,13,"W17053-14",370.85895,4,37.3221626281738,63.3408126831055,28.7245140075684,0.270497620105743,0.441062957048416,0.327732890844345,0.391036689281464,1.55485820770264,100.014,0.327732890844345
"HARS_2020",100,175,7,13,"W17053-14",370.85895,4,54.0275230407715,73.8056869506836,36.3344802856445,0.190140604972839,0.448462128639221,0.282866388559341,0.260423064231873,0.959393560886383,92.622,0.267568498849869
"HARS_2020",108,175,7,13,"W17053-14",370.85895,4,54.7478942871094,67.4690093994141,34.4946670532227,0.123012945055962,0.476346492767334,0.23085355758667,0.747951626777649,2.19650435447693,73.848,0.187222078442574
"HARS_2020",29,176,8,13,"W17039-26",556.84805,3,,,,,,,,0,0,-0.00336963450536132
"HARS_2020",36,176,8,13,"W17039-26",556.84805,3,65.586669921875,69.0933303833008,39.7200012207031,0.027133546769619,0.567163646221161,0.138613075017929,0.0220284014940262,0.00047848597750999,0.546,-0.00936615373939276
"HARS_2020",42,176,8,13,"W17039-26",556.84805,3,74.2328414916992,100.149139404297,57.7351226806641,0.156157523393631,0.557587265968323,0.217903882265091,0.0571351125836372,0.0460312999784946,20.283,0.0505421198904514
"HARS_2020",56,176,8,13,"W17039-26",556.84805,3,34.5364303588867,48.5606155395508,25.4963722229004,0.185311272740364,0.509782373905182,0.252411037683487,0.00289597874507308,0.00886730849742889,77,0.200424194335938
"HARS_2020",76,176,8,13,"W17039-26",556.84805,3,38.4689254760742,69.0642623901367,34.2644538879395,0.332301825284958,0.451183646917343,0.361094802618027,0.601421594619751,2.3914041519165,100,0.361094802618027
"HARS_2020",92,176,8,13,"W17039-26",556.84805,3,44.5818290710449,74.0612716674805,34.9540596008301,0.262563347816467,0.45690044760704,0.316487103700638,0.351231664419174,1.33766973018646,95.783,0.306375712156296
"HARS_2020",100,176,8,13,"W17039-26",556.84805,3,64.0926742553711,80.6999588012695,43.1552772521973,0.141523778438568,0.492593824863434,0.236184075474739,0.231075018644333,0.724237680435181,78.8,0.201494798064232
